ratio: 内存被购买比例
ram_price: 内存价格，单位：EOS/KB
eos_balance: eosio.ram 账户余额
ram_bought: 被购买的内存数量，单位：字节

ratio	ram_price	eos_balance	ram_bought
45.00%	0.0493	818175	30923764529
44.99%	0.0492	817844	30916892581
44.98%	0.0492	817514	30910020633
44.97%	0.0492	817183	30903148686
44.96%	0.0492	816853	30896276738
44.95%	0.0492	816523	30889404790
44.94%	0.0492	816193	30882532843
44.93%	0.0491	815863	30875660895
44.92%	0.0491	815534	30868788947
44.91%	0.0491	815204	30861917000
44.90%	0.0491	814875	30855045052
44.89%	0.0491	814545	30848173104
44.88%	0.0490	814216	30841301156
44.87%	0.0490	813887	30834429209
44.86%	0.0490	813558	30827557261
44.85%	0.0490	813229	30820685313
44.84%	0.0490	812901	30813813366
44.83%	0.0490	812572	30806941418
44.82%	0.0489	812244	30800069470
44.81%	0.0489	811915	30793197523
44.80%	0.0489	811587	30786325575
44.79%	0.0489	811259	30779453627
44.78%	0.0489	810931	30772581680
44.77%	0.0489	810603	30765709732
44.76%	0.0488	810275	30758837784
44.75%	0.0488	809947	30751965837
44.74%	0.0488	809620	30745093889
44.73%	0.0488	809292	30738221941
44.72%	0.0488	808965	30731349994
44.71%	0.0487	808638	30724478046
44.70%	0.0487	808311	30717606098
44.69%	0.0487	807984	30710734151
44.68%	0.0487	807657	30703862203
44.67%	0.0487	807330	30696990255
44.66%	0.0487	807004	30690118308
44.65%	0.0486	806677	30683246360
44.64%	0.0486	806351	30676374412
44.63%	0.0486	806025	30669502465
44.62%	0.0486	805699	30662630517
44.61%	0.0486	805373	30655758569
44.60%	0.0486	805047	30648886622
44.59%	0.0485	804721	30642014674
44.58%	0.0485	804395	30635142726
44.57%	0.0485	804070	30628270779
44.56%	0.0485	803744	30621398831
44.55%	0.0485	803419	30614526883
44.54%	0.0484	803094	30607654936
44.53%	0.0484	802769	30600782988
44.52%	0.0484	802444	30593911040
44.51%	0.0484	802119	30587039093
44.50%	0.0484	801794	30580167145
44.49%	0.0484	801470	30573295197
44.48%	0.0483	801145	30566423250
44.47%	0.0483	800821	30559551302
44.46%	0.0483	800497	30552679354
44.45%	0.0483	800173	30545807407
44.44%	0.0483	799849	30538935459
44.43%	0.0483	799525	30532063511
44.42%	0.0482	799201	30525191563
44.41%	0.0482	798877	30518319616
44.40%	0.0482	798554	30511447668
44.39%	0.0482	798230	30504575720
44.38%	0.0482	797907	30497703773
44.37%	0.0482	797584	30490831825
44.36%	0.0481	797261	30483959877
44.35%	0.0481	796938	30477087930
44.34%	0.0481	796615	30470215982
44.33%	0.0481	796292	30463344034
44.32%	0.0481	795970	30456472087
44.31%	0.0481	795647	30449600139
44.30%	0.0480	795325	30442728191
44.29%	0.0480	795003	30435856244
44.28%	0.0480	794680	30428984296
44.27%	0.0480	794358	30422112348
44.26%	0.0480	794036	30415240401
44.25%	0.0479	793715	30408368453
44.24%	0.0479	793393	30401496505
44.23%	0.0479	793071	30394624558
44.22%	0.0479	792750	30387752610
44.21%	0.0479	792429	30380880662
44.20%	0.0479	792107	30374008715
44.19%	0.0478	791786	30367136767
44.18%	0.0478	791465	30360264819
44.17%	0.0478	791144	30353392872
44.16%	0.0478	790824	30346520924
44.15%	0.0478	790503	30339648976
44.14%	0.0478	790182	30332777029
44.13%	0.0477	789862	30325905081
44.12%	0.0477	789542	30319033133
44.11%	0.0477	789222	30312161186
44.10%	0.0477	788901	30305289238
44.09%	0.0477	788581	30298417290
44.08%	0.0477	788262	30291545343
44.07%	0.0476	787942	30284673395
44.06%	0.0476	787622	30277801447
44.05%	0.0476	787303	30270929500
44.04%	0.0476	786983	30264057552
44.03%	0.0476	786664	30257185604
44.02%	0.0476	786345	30250313657
44.01%	0.0475	786026	30243441709
44.00%	0.0475	785707	30236569761
43.99%	0.0475	785388	30229697814
43.98%	0.0475	785069	30222825866
43.97%	0.0475	784751	30215953918
43.96%	0.0475	784432	30209081971
43.95%	0.0474	784114	30202210023
43.94%	0.0474	783796	30195338075
43.93%	0.0474	783478	30188466127
43.92%	0.0474	783160	30181594180
43.91%	0.0474	782842	30174722232
43.90%	0.0474	782524	30167850284
43.89%	0.0473	782206	30160978337
43.88%	0.0473	781889	30154106389
43.87%	0.0473	781571	30147234441
43.86%	0.0473	781254	30140362494
43.85%	0.0473	780937	30133490546
43.84%	0.0472	780619	30126618598
43.83%	0.0472	780302	30119746651
43.82%	0.0472	779986	30112874703
43.81%	0.0472	779669	30106002755
43.80%	0.0472	779352	30099130808
43.79%	0.0472	779036	30092258860
43.78%	0.0471	778719	30085386912
43.77%	0.0471	778403	30078514965
43.76%	0.0471	778087	30071643017
43.75%	0.0471	777770	30064771069
43.74%	0.0471	777454	30057899122
43.73%	0.0471	777139	30051027174
43.72%	0.0470	776823	30044155226
43.71%	0.0470	776507	30037283279
43.70%	0.0470	776192	30030411331
43.69%	0.0470	775876	30023539383
43.68%	0.0470	775561	30016667436
43.67%	0.0470	775246	30009795488
43.66%	0.0469	774931	30002923540
43.65%	0.0469	774616	29996051593
43.64%	0.0469	774301	29989179645
43.63%	0.0469	773986	29982307697
43.62%	0.0469	773671	29975435750
43.61%	0.0469	773357	29968563802
43.60%	0.0468	773042	29961691854
43.59%	0.0468	772728	29954819907
43.58%	0.0468	772414	29947947959
43.57%	0.0468	772100	29941076011
43.56%	0.0468	771786	29934204064
43.55%	0.0468	771472	29927332116
43.54%	0.0467	771158	29920460168
43.53%	0.0467	770844	29913588221
43.52%	0.0467	770531	29906716273
43.51%	0.0467	770217	29899844325
43.50%	0.0467	769904	29892972378
43.49%	0.0467	769591	29886100430
43.48%	0.0466	769278	29879228482
43.47%	0.0466	768965	29872356535
43.46%	0.0466	768652	29865484587
43.45%	0.0466	768339	29858612639
43.44%	0.0466	768027	29851740691
43.43%	0.0466	767714	29844868744
43.42%	0.0465	767402	29837996796
43.41%	0.0465	767089	29831124848
43.40%	0.0465	766777	29824252901
43.39%	0.0465	766465	29817380953
43.38%	0.0465	766153	29810509005
43.37%	0.0465	765841	29803637058
43.36%	0.0465	765529	29796765110
43.35%	0.0464	765218	29789893162
43.34%	0.0464	764906	29783021215
43.33%	0.0464	764595	29776149267
43.32%	0.0464	764283	29769277319
43.31%	0.0464	763972	29762405372
43.30%	0.0464	763661	29755533424
43.29%	0.0463	763350	29748661476
43.28%	0.0463	763039	29741789529
43.27%	0.0463	762728	29734917581
43.26%	0.0463	762418	29728045633
43.25%	0.0463	762107	29721173686
43.24%	0.0463	761797	29714301738
43.23%	0.0462	761486	29707429790
43.22%	0.0462	761176	29700557843
43.21%	0.0462	760866	29693685895
43.20%	0.0462	760556	29686813947
43.19%	0.0462	760246	29679942000
43.18%	0.0462	759936	29673070052
43.17%	0.0461	759627	29666198104
43.16%	0.0461	759317	29659326157
43.15%	0.0461	759008	29652454209
43.14%	0.0461	758698	29645582261
43.13%	0.0461	758389	29638710314
43.12%	0.0461	758080	29631838366
43.11%	0.0460	757771	29624966418
43.10%	0.0460	757462	29618094471
43.09%	0.0460	757153	29611222523
43.08%	0.0460	756844	29604350575
43.07%	0.0460	756536	29597478628
43.06%	0.0460	756227	29590606680
43.05%	0.0459	755919	29583734732
43.04%	0.0459	755611	29576862785
43.03%	0.0459	755302	29569990837
43.02%	0.0459	754994	29563118889
43.01%	0.0459	754686	29556246942
43.00%	0.0459	754379	29549374994
42.99%	0.0458	754071	29542503046
42.98%	0.0458	753763	29535631098
42.97%	0.0458	753456	29528759151
42.96%	0.0458	753148	29521887203
42.95%	0.0458	752841	29515015255
42.94%	0.0458	752534	29508143308
42.93%	0.0458	752227	29501271360
42.92%	0.0457	751920	29494399412
42.91%	0.0457	751613	29487527465
42.90%	0.0457	751306	29480655517
42.89%	0.0457	750999	29473783569
42.88%	0.0457	750693	29466911622
42.87%	0.0457	750386	29460039674
42.86%	0.0456	750080	29453167726
42.85%	0.0456	749774	29446295779
42.84%	0.0456	749468	29439423831
42.83%	0.0456	749162	29432551883
42.82%	0.0456	748856	29425679936
42.81%	0.0456	748550	29418807988
42.80%	0.0455	748244	29411936040
42.79%	0.0455	747939	29405064093
42.78%	0.0455	747633	29398192145
42.77%	0.0455	747328	29391320197
42.76%	0.0455	747023	29384448250
42.75%	0.0455	746718	29377576302
42.74%	0.0455	746412	29370704354
42.73%	0.0454	746108	29363832407
42.72%	0.0454	745803	29356960459
42.71%	0.0454	745498	29350088511
42.70%	0.0454	745193	29343216564
42.69%	0.0454	744889	29336344616
42.68%	0.0454	744584	29329472668
42.67%	0.0453	744280	29322600721
42.66%	0.0453	743976	29315728773
42.65%	0.0453	743672	29308856825
42.64%	0.0453	743368	29301984878
42.63%	0.0453	743064	29295112930
42.62%	0.0453	742760	29288240982
42.61%	0.0452	742457	29281369035
42.60%	0.0452	742153	29274497087
42.59%	0.0452	741849	29267625139
42.58%	0.0452	741546	29260753192
42.57%	0.0452	741243	29253881244
42.56%	0.0452	740940	29247009296
42.55%	0.0451	740637	29240137349
42.54%	0.0451	740334	29233265401
42.53%	0.0451	740031	29226393453
42.52%	0.0451	739728	29219521506
42.51%	0.0451	739426	29212649558
42.50%	0.0451	739123	29205777610
42.49%	0.0451	738821	29198905662
42.48%	0.0450	738518	29192033715
42.47%	0.0450	738216	29185161767
42.46%	0.0450	737914	29178289819
42.45%	0.0450	737612	29171417872
42.44%	0.0450	737310	29164545924
42.43%	0.0450	737008	29157673976
42.42%	0.0449	736707	29150802029
42.41%	0.0449	736405	29143930081
42.40%	0.0449	736104	29137058133
42.39%	0.0449	735802	29130186186
42.38%	0.0449	735501	29123314238
42.37%	0.0449	735200	29116442290
42.36%	0.0449	734899	29109570343
42.35%	0.0448	734598	29102698395
42.34%	0.0448	734297	29095826447
42.33%	0.0448	733996	29088954500
42.32%	0.0448	733696	29082082552
42.31%	0.0448	733395	29075210604
42.30%	0.0448	733095	29068338657
42.29%	0.0447	732795	29061466709
42.28%	0.0447	732494	29054594761
42.27%	0.0447	732194	29047722814
42.26%	0.0447	731894	29040850866
42.25%	0.0447	731594	29033978918
42.24%	0.0447	731295	29027106971
42.23%	0.0447	730995	29020235023
42.22%	0.0446	730695	29013363075
42.21%	0.0446	730396	29006491128
42.20%	0.0446	730096	28999619180
42.19%	0.0446	729797	28992747232
42.18%	0.0446	729498	28985875285
42.17%	0.0446	729199	28979003337
42.16%	0.0445	728900	28972131389
42.15%	0.0445	728601	28965259442
42.14%	0.0445	728302	28958387494
42.13%	0.0445	728004	28951515546
42.12%	0.0445	727705	28944643599
42.11%	0.0445	727407	28937771651
42.10%	0.0445	727108	28930899703
42.09%	0.0444	726810	28924027756
42.08%	0.0444	726512	28917155808
42.07%	0.0444	726214	28910283860
42.06%	0.0444	725916	28903411913
42.05%	0.0444	725618	28896539965
42.04%	0.0444	725320	28889668017
42.03%	0.0443	725023	28882796070
42.02%	0.0443	724725	28875924122
42.01%	0.0443	724428	28869052174
42.00%	0.0443	724131	28862180226
41.99%	0.0443	723833	28855308279
41.98%	0.0443	723536	28848436331
41.97%	0.0443	723239	28841564383
41.96%	0.0442	722942	28834692436
41.95%	0.0442	722646	28827820488
41.94%	0.0442	722349	28820948540
41.93%	0.0442	722052	28814076593
41.92%	0.0442	721756	28807204645
41.91%	0.0442	721459	28800332697
41.90%	0.0441	721163	28793460750
41.89%	0.0441	720867	28786588802
41.88%	0.0441	720571	28779716854
41.87%	0.0441	720275	28772844907
41.86%	0.0441	719979	28765972959
41.85%	0.0441	719683	28759101011
41.84%	0.0441	719387	28752229064
41.83%	0.0440	719092	28745357116
41.82%	0.0440	718796	28738485168
41.81%	0.0440	718501	28731613221
41.80%	0.0440	718206	28724741273
41.79%	0.0440	717911	28717869325
41.78%	0.0440	717615	28710997378
41.77%	0.0439	717320	28704125430
41.76%	0.0439	717026	28697253482
41.75%	0.0439	716731	28690381535
41.74%	0.0439	716436	28683509587
41.73%	0.0439	716142	28676637639
41.72%	0.0439	715847	28669765692
41.71%	0.0439	715553	28662893744
41.70%	0.0438	715259	28656021796
41.69%	0.0438	714964	28649149849
41.68%	0.0438	714670	28642277901
41.67%	0.0438	714376	28635405953
41.66%	0.0438	714082	28628534006
41.65%	0.0438	713789	28621662058
41.64%	0.0438	713495	28614790110
41.63%	0.0437	713201	28607918163
41.62%	0.0437	712908	28601046215
41.61%	0.0437	712615	28594174267
41.60%	0.0437	712321	28587302320
41.59%	0.0437	712028	28580430372
41.58%	0.0437	711735	28573558424
41.57%	0.0436	711442	28566686477
41.56%	0.0436	711149	28559814529
41.55%	0.0436	710857	28552942581
41.54%	0.0436	710564	28546070633
41.53%	0.0436	710271	28539198686
41.52%	0.0436	709979	28532326738
41.51%	0.0436	709687	28525454790
41.50%	0.0435	709394	28518582843
41.49%	0.0435	709102	28511710895
41.48%	0.0435	708810	28504838947
41.47%	0.0435	708518	28497967000
41.46%	0.0435	708226	28491095052
41.45%	0.0435	707935	28484223104
41.44%	0.0435	707643	28477351157
41.43%	0.0434	707351	28470479209
41.42%	0.0434	707060	28463607261
41.41%	0.0434	706769	28456735314
41.40%	0.0434	706477	28449863366
41.39%	0.0434	706186	28442991418
41.38%	0.0434	705895	28436119471
41.37%	0.0434	705604	28429247523
41.36%	0.0433	705313	28422375575
41.35%	0.0433	705022	28415503628
41.34%	0.0433	704732	28408631680
41.33%	0.0433	704441	28401759732
41.32%	0.0433	704151	28394887785
41.31%	0.0433	703860	28388015837
41.30%	0.0432	703570	28381143889
41.29%	0.0432	703280	28374271942
41.28%	0.0432	702990	28367399994
41.27%	0.0432	702700	28360528046
41.26%	0.0432	702410	28353656099
41.25%	0.0432	702120	28346784151
41.24%	0.0432	701831	28339912203
41.23%	0.0431	701541	28333040256
41.22%	0.0431	701252	28326168308
41.21%	0.0431	700962	28319296360
41.20%	0.0431	700673	28312424413
41.19%	0.0431	700384	28305552465
41.18%	0.0431	700095	28298680517
41.17%	0.0431	699806	28291808570
41.16%	0.0430	699517	28284936622
41.15%	0.0430	699228	28278064674
41.14%	0.0430	698939	28271192727
41.13%	0.0430	698651	28264320779
41.12%	0.0430	698362	28257448831
41.11%	0.0430	698074	28250576884
41.10%	0.0430	697786	28243704936
41.09%	0.0429	697497	28236832988
41.08%	0.0429	697209	28229961041
41.07%	0.0429	696921	28223089093
41.06%	0.0429	696633	28216217145
41.05%	0.0429	696345	28209345197
41.04%	0.0429	696058	28202473250
41.03%	0.0429	695770	28195601302
41.02%	0.0428	695483	28188729354
41.01%	0.0428	695195	28181857407
41.00%	0.0428	694908	28174985459
40.99%	0.0428	694621	28168113511
40.98%	0.0428	694334	28161241564
40.97%	0.0428	694047	28154369616
40.96%	0.0428	693760	28147497668
40.95%	0.0427	693473	28140625721
40.94%	0.0427	693186	28133753773
40.93%	0.0427	692899	28126881825
40.92%	0.0427	692613	28120009878
40.91%	0.0427	692326	28113137930
40.90%	0.0427	692040	28106265982
40.89%	0.0427	691754	28099394035
40.88%	0.0426	691468	28092522087
40.87%	0.0426	691182	28085650139
40.86%	0.0426	690896	28078778192
40.85%	0.0426	690610	28071906244
40.84%	0.0426	690324	28065034296
40.83%	0.0426	690038	28058162349
40.82%	0.0425	689753	28051290401
40.81%	0.0425	689467	28044418453
40.80%	0.0425	689182	28037546506
40.79%	0.0425	688897	28030674558
40.78%	0.0425	688611	28023802610
40.77%	0.0425	688326	28016930663
40.76%	0.0425	688041	28010058715
40.75%	0.0424	687756	28003186767
40.74%	0.0424	687472	27996314820
40.73%	0.0424	687187	27989442872
40.72%	0.0424	686902	27982570924
40.71%	0.0424	686618	27975698977
40.70%	0.0424	686333	27968827029
40.69%	0.0424	686049	27961955081
40.68%	0.0423	685765	27955083134
40.67%	0.0423	685481	27948211186
40.66%	0.0423	685197	27941339238
40.65%	0.0423	684913	27934467291
40.64%	0.0423	684629	27927595343
40.63%	0.0423	684345	27920723395
40.62%	0.0423	684061	27913851448
40.61%	0.0422	683778	27906979500
40.60%	0.0422	683494	27900107552
40.59%	0.0422	683211	27893235605
40.58%	0.0422	682928	27886363657
40.57%	0.0422	682644	27879491709
40.56%	0.0422	682361	27872619761
40.55%	0.0422	682078	27865747814
40.54%	0.0422	681796	27858875866
40.53%	0.0421	681513	27852003918
40.52%	0.0421	681230	27845131971
40.51%	0.0421	680947	27838260023
40.50%	0.0421	680665	27831388075
40.49%	0.0421	680382	27824516128
40.48%	0.0421	680100	27817644180
40.47%	0.0420	679818	27810772232
40.46%	0.0420	679536	27803900285
40.45%	0.0420	679254	27797028337
40.44%	0.0420	678972	27790156389
40.43%	0.0420	678690	27783284442
40.42%	0.0420	678408	27776412494
40.41%	0.0420	678127	27769540546
40.40%	0.0420	677845	27762668599
40.39%	0.0419	677564	27755796651
40.38%	0.0419	677282	27748924703
40.37%	0.0419	677001	27742052756
40.36%	0.0419	676720	27735180808
40.35%	0.0419	676439	27728308860
40.34%	0.0419	676158	27721436913
40.33%	0.0419	675877	27714564965
40.32%	0.0418	675596	27707693017
40.31%	0.0418	675315	27700821070
40.30%	0.0418	675035	27693949122
40.29%	0.0418	674754	27687077174
40.28%	0.0418	674474	27680205227
40.27%	0.0418	674193	27673333279
40.26%	0.0418	673913	27666461331
40.25%	0.0417	673633	27659589384
40.24%	0.0417	673353	27652717436
40.23%	0.0417	673073	27645845488
40.22%	0.0417	672793	27638973541
40.21%	0.0417	672513	27632101593
40.20%	0.0417	672233	27625229645
40.19%	0.0417	671954	27618357698
40.18%	0.0416	671674	27611485750
40.17%	0.0416	671395	27604613802
40.16%	0.0416	671116	27597741855
40.15%	0.0416	670836	27590869907
40.14%	0.0416	670557	27583997959
40.13%	0.0416	670278	27577126012
40.12%	0.0416	669999	27570254064
40.11%	0.0415	669720	27563382116
40.10%	0.0415	669442	27556510169
40.09%	0.0415	669163	27549638221
40.08%	0.0415	668884	27542766273
40.07%	0.0415	668606	27535894325
40.06%	0.0415	668328	27529022378
40.05%	0.0415	668049	27522150430
40.04%	0.0414	667771	27515278482
40.03%	0.0414	667493	27508406535
40.02%	0.0414	667215	27501534587
40.01%	0.0414	666937	27494662639
40.00%	0.0414	666659	27487790692
39.99%	0.0414	666382	27480918744
39.98%	0.0414	666104	27474046796
39.97%	0.0414	665826	27467174849
39.96%	0.0413	665549	27460302901
39.95%	0.0413	665272	27453430953
39.94%	0.0413	664994	27446559006
39.93%	0.0413	664717	27439687058
39.92%	0.0413	664440	27432815110
39.91%	0.0413	664163	27425943163
39.90%	0.0413	663886	27419071215
39.89%	0.0412	663609	27412199267
39.88%	0.0412	663333	27405327320
39.87%	0.0412	663056	27398455372
39.86%	0.0412	662779	27391583424
39.85%	0.0412	662503	27384711477
39.84%	0.0412	662227	27377839529
39.83%	0.0412	661950	27370967581
39.82%	0.0411	661674	27364095634
39.81%	0.0411	661398	27357223686
39.80%	0.0411	661122	27350351738
39.79%	0.0411	660846	27343479791
39.78%	0.0411	660570	27336607843
39.77%	0.0411	660295	27329735895
39.76%	0.0411	660019	27322863948
39.75%	0.0411	659744	27315992000
39.74%	0.0410	659468	27309120052
39.73%	0.0410	659193	27302248105
39.72%	0.0410	658918	27295376157
39.71%	0.0410	658642	27288504209
39.70%	0.0410	658367	27281632262
39.69%	0.0410	658092	27274760314
39.68%	0.0410	657818	27267888366
39.67%	0.0409	657543	27261016419
39.66%	0.0409	657268	27254144471
39.65%	0.0409	656993	27247272523
39.64%	0.0409	656719	27240400576
39.63%	0.0409	656444	27233528628
39.62%	0.0409	656170	27226656680
39.61%	0.0409	655896	27219784732
39.60%	0.0408	655622	27212912785
39.59%	0.0408	655348	27206040837
39.58%	0.0408	655074	27199168889
39.57%	0.0408	654800	27192296942
39.56%	0.0408	654526	27185424994
39.55%	0.0408	654252	27178553046
39.54%	0.0408	653979	27171681099
39.53%	0.0408	653705	27164809151
39.52%	0.0407	653432	27157937203
39.51%	0.0407	653158	27151065256
39.50%	0.0407	652885	27144193308
39.49%	0.0407	652612	27137321360
39.48%	0.0407	652339	27130449413
39.47%	0.0407	652066	27123577465
39.46%	0.0407	651793	27116705517
39.45%	0.0406	651520	27109833570
39.44%	0.0406	651248	27102961622
39.43%	0.0406	650975	27096089674
39.42%	0.0406	650702	27089217727
39.41%	0.0406	650430	27082345779
39.40%	0.0406	650158	27075473831
39.39%	0.0406	649885	27068601884
39.38%	0.0406	649613	27061729936
39.37%	0.0405	649341	27054857988
39.36%	0.0405	649069	27047986041
39.35%	0.0405	648797	27041114093
39.34%	0.0405	648525	27034242145
39.33%	0.0405	648254	27027370198
39.32%	0.0405	647982	27020498250
39.31%	0.0405	647711	27013626302
39.30%	0.0404	647439	27006754355
39.29%	0.0404	647168	26999882407
39.28%	0.0404	646896	26993010459
39.27%	0.0404	646625	26986138512
39.26%	0.0404	646354	26979266564
39.25%	0.0404	646083	26972394616
39.24%	0.0404	645812	26965522669
39.23%	0.0404	645541	26958650721
39.22%	0.0403	645271	26951778773
39.21%	0.0403	645000	26944906826
39.20%	0.0403	644729	26938034878
39.19%	0.0403	644459	26931162930
39.18%	0.0403	644189	26924290983
39.17%	0.0403	643918	26917419035
39.16%	0.0403	643648	26910547087
39.15%	0.0402	643378	26903675140
39.14%	0.0402	643108	26896803192
39.13%	0.0402	642838	26889931244
39.12%	0.0402	642568	26883059296
39.11%	0.0402	642298	26876187349
39.10%	0.0402	642029	26869315401
39.09%	0.0402	641759	26862443453
39.08%	0.0402	641490	26855571506
39.07%	0.0401	641220	26848699558
39.06%	0.0401	640951	26841827610
39.05%	0.0401	640682	26834955663
39.04%	0.0401	640413	26828083715
39.03%	0.0401	640144	26821211767
